,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
21284,"Christiansen, Pia",28.42,59.47,118.7,125.18,153.05,188.87,223.13,256.75,270.97,10.35,23589,9971,440,56,F,DEN,others,Jystrup,24384,5
21288,"Steele, Shirley",26.98,54.77,114.58,121.0,145.3,178.77,214.18,250.03,265.8,10.15,22768,9538,398,56,F,CAN,ON,Brampton,24389,5
21309,"Jacobs, Thea F",27.42,55.45,113.38,119.65,142.87,174.13,206.15,237.13,250.77,9.57,20207,8136,249,58,F,CAN,SK,Regina,24410,5
21311,"Maclean, Cathy B.",27.38,55.45,113.8,120.05,143.05,174.0,206.4,239.13,252.98,9.65,20604,8366,64,61,F,CAN,ON,Alexandria,24412,5
21315,"Wong, Kit Fun",29.87,61.23,136.53,144.67,178.22,221.43,264.97,305.03,322.55,12.32,29056,12807,657,58,F,HKG,others,Hong Kong,24417,5
21335,"Pallisgaard, Marianne",28.3,57.63,119.88,126.8,153.58,189.8,227.42,264.83,280.52,10.7,24867,10660,44,67,F,DEN,others,Svendborg,24440,5
21339,"Ress, Suzanne E.",25.48,50.7,102.1,107.75,129.17,157.52,189.05,218.47,231.75,8.85,15785,5617,76,55,F,ITA,others,Malnate Va,24445,5
21342,"Hillier, Paula A",26.92,53.73,109.13,115.28,137.68,171.73,206.6,240.87,256.78,9.8,21280,8745,311,56,F,CAN,BC,Fort Langley,24449,5
21345,"Topliss, Brenda",28.55,57.33,118.3,125.03,151.52,188.82,227.82,262.87,276.88,10.57,24403,10410,40,65,F,CAN,NS,Dartmouth,24452,5
21362,"Kernaghan, Lesley D.",27.43,55.9,113.73,120.03,143.38,178.43,215.78,251.13,290.25,11.08,26159,11342,229,60,F,GBR,others,Maidenhead,24470,5
21375,"Villeneuve, Lucie",29.38,59.55,121.43,128.27,154.38,189.75,227.05,260.47,275.35,10.52,24189,10297,472,55,F,CAN,ON,Gloucester,24485,5
21380,"Pidcock, Leslie G",28.73,57.22,117.1,123.43,147.65,179.03,213.13,247.3,262.07,10.0,22179,9214,364,57,F,CAN,AB,Calgary,24490,5
21392,"Jansen, Margaret K.",27.18,54.52,112.38,118.75,142.98,176.92,216.03,258.53,277.18,10.58,24441,10431,488,58,F,CAN,AB,Edmonton,24503,5
21393,"Lozano, Laura Montserrat",28.55,57.53,118.23,124.87,149.13,182.1,214.85,246.8,260.63,9.95,21971,9108,349,55,F,MEX,others,Mexico City,24504,5
21398,"Robinson, Connie",29.52,60.23,124.28,131.4,157.55,192.43,227.02,261.82,277.05,10.58,24420,10418,485,55,F,CAN,ON,St. Thomas,24510,5
21402,"Coulsey, Hilda A.",27.18,54.98,111.42,117.7,140.58,171.22,202.55,232.47,245.8,9.38,19263,7610,44,61,F,GBR,others,Ilkley,24514,5
21413,"Black, Rebecca E.",26.67,55.18,117.18,123.77,150.35,185.58,221.47,255.23,270.78,10.33,23564,9956,138,62,F,CAN,BC,West Vancouver,24526,5
21415,"Volk, Rebecca",28.95,58.33,119.65,126.08,149.73,182.15,221.65,264.75,281.12,10.73,24948,10701,515,55,F,CAN,ON,Ottawa,24528,5
21417,"Cavazza, Lorena",28.67,58.32,119.67,126.5,151.6,184.97,218.15,249.58,263.12,10.05,22346,9305,378,58,F,ITA,others,Sesto San Giovani,24530,5
21430,"Webster, Rita",26.65,53.93,110.0,116.22,140.1,171.22,203.72,236.13,251.1,9.58,20261,8174,254,56,F,AUS,others,Glenhaven,24544,5
21431,"Kastellanos, Janet M",27.35,55.2,113.53,119.85,144.57,179.53,219.35,259.9,277.35,10.58,24462,10443,492,55,F,CAN,MB,Winnipeg,24545,5
21434,"Jacobs, Jacquie",29.42,58.67,120.02,126.68,151.5,188.35,228.18,267.1,285.02,10.88,25486,11006,544,58,F,CAN,ON,Toronto,24549,5
21439,"Donahue, Maria A",29.37,56.85,114.22,120.33,144.77,175.8,206.97,237.2,249.83,9.53,20008,8026,55,60,F,CAN,MB,Winnipeg,24557,5
21447,"Delaney, Penelope M.",28.63,58.07,122.8,129.8,156.93,193.95,231.63,268.4,284.28,10.85,25383,10947,538,57,F,CAN,ON,Windsor,24565,5
21457,"Currier, Flo",27.07,54.43,112.4,118.4,141.27,169.92,198.9,227.83,240.05,9.17,18104,6925,28,63,F,CAN,ON,Kitchener,24577,5
21468,"Miyako, Kiyomi",26.22,52.67,114.25,120.85,147.2,183.87,220.98,254.45,269.15,10.27,23320,9822,425,57,F,JPN,others,Osaka,24589,5
21469,"Rochman, Paula",27.03,53.98,108.17,114.17,136.13,166.18,198.3,230.18,245.42,9.37,19199,7567,191,55,F,CAN,ON,Toronto,24590,5
21470,"Mokrzycka, Krystyna",29.42,58.57,122.13,128.73,154.2,188.7,225.73,261.27,276.85,10.57,24401,10409,164,62,F,POL,others,Wroclaw,24591,5
21474,"Northcott, Clara",27.25,54.73,110.98,117.05,139.3,169.62,202.37,234.23,248.68,9.5,19777,7884,226,59,F,CAN,ON,Mississauga,24595,5
21479,"Parker, Barb",29.78,59.97,119.75,126.35,149.92,182.05,214.88,245.92,260.02,9.93,21869,9055,88,61,F,CAN,ON,Kingston,24601,5
21480,"Greenwood, Anne",30.7,60.22,131.3,140.75,184.25,237.4,285.02,332.38,349.85,13.35,30609,13614,710,55,F,CAN,ON,Oakville,24602,5
21481,"Mermier, Paule",29.28,60.32,123.15,130.12,156.28,191.47,231.8,276.77,296.05,11.3,26812,11670,590,58,F,CAN,QC,Quebec,24603,5
21485,"Fraser, Janet E",28.1,57.32,116.18,122.55,146.0,176.6,208.62,244.1,261.43,9.98,22088,9171,92,60,F,CAN,NS,Scotsburn,24607,5
21524,"Scott, Cynthia",27.03,54.88,113.97,120.15,145.02,177.18,211.35,245.32,260.25,9.93,21910,9073,345,55,F,CAN,ON,Waterloo,24649,5
21561,"Cooper, Marilyn J.",27.25,55.55,112.97,119.3,141.63,171.35,201.05,229.12,240.95,9.2,18286,7033,143,59,F,GBR,others,Okehampton,24693,5
21575,"Fox, La-Loni M.",30.58,62.88,129.53,136.65,166.65,206.63,247.43,287.07,301.7,11.52,27394,11969,615,58,F,CAN,SK,Moose Jaw,24708,5
21580,"Miller, Janet M",31.08,61.45,123.03,129.78,154.97,189.7,225.32,259.2,273.97,10.45,24034,10208,462,56,F,CAN,AB,Calgary,24713,5
21583,"Brown, Barb E",29.72,61.05,124.9,132.03,160.07,197.87,234.85,272.18,289.05,11.03,26002,11257,223,62,F,CAN,ON,Oshawa,24716,5
21602,"Terry, Jackie",29.75,59.6,121.0,127.73,152.2,184.57,217.28,249.47,263.2,10.05,22356,9312,379,59,F,CAN,ON,Burlington,24738,5
21605,"Suffield, Julie B",27.52,55.1,112.13,118.35,142.37,172.42,206.63,240.45,253.97,9.7,20783,8464,280,56,F,CAN,AB,Calgary,24742,5
21608,"Isla-Richter, Gicela",27.53,55.88,113.27,119.45,142.23,172.85,205.27,241.95,257.63,9.83,21418,8818,317,56,F,CAN,ON,Toronto,24745,5
21610,"Alt, Marlene M.",30.88,62.02,124.15,130.75,155.82,187.78,221.62,255.58,271.18,10.35,23630,9993,444,56,F,CAN,ON,Ottawa,24747,5
21612,"Hartford, Renee",26.75,53.67,109.75,115.98,139.2,169.82,202.05,232.53,245.12,9.35,19130,7530,188,55,F,CAN,ON,Merlin,24749,5
21615,"Chiu, Janet J.",27.17,54.65,112.52,118.75,142.23,177.08,227.8,277.58,295.18,11.27,26733,11623,586,56,F,CAN,BC,Vancouer,24752,5
21616,"Frouin, Zoe",27.53,55.07,110.85,116.87,138.77,167.8,196.7,225.43,237.73,9.08,17475,6578,118,55,F,CAN,ON,Ottawa,24753,5
21617,"Alton, Heather",28.65,57.72,117.27,123.7,147.6,179.62,212.9,244.47,259.08,9.88,21713,8978,332,55,F,CAN,YT,Whitehorse,24754,5
21619,"Stenson, Lori M",28.03,56.18,118.1,124.85,149.8,182.4,215.63,245.9,259.43,9.9,21782,9013,336,56,F,CAN,BC,Victoria,24756,5
21622,"Roman, Elisa R.",27.18,54.58,111.3,117.43,140.87,170.62,201.72,231.07,242.95,9.27,18690,7270,159,57,F,MEX,others,Mexico City,24759,5
21642,"Sheppard, Judy",29.5,59.08,118.65,125.18,149.05,180.85,213.85,249.23,263.02,10.03,22335,9296,96,62,F,CAN,NL,Mount Pearl,24781,5
21645,"Gorman, Jane Sr.",31.33,63.53,131.52,138.52,169.12,207.78,247.02,284.58,300.88,11.48,27335,11939,259,61,F,GBR,others,Leicester,24784,5
21649,"Bergeron, Ali M.",27.78,55.72,113.0,119.77,145.77,180.45,217.15,254.08,271.42,10.37,23662,10010,142,62,F,CAN,SK,Saskatoon,24789,5
21652,"Rachlis, Vivian E",29.28,59.9,122.57,129.72,159.72,194.05,231.48,269.95,284.83,10.87,25462,10994,542,57,F,CAN,MB,Winnipeg,24792,5
21687,"Gallia, Daniela",29.87,58.4,121.43,127.88,155.1,194.13,235.92,278.57,296.35,11.32,26843,11686,592,57,F,ITA,others,Alluvioni Cambio,24827,5
21691,"Wickwire, Joan",29.62,58.78,121.27,128.12,157.77,199.15,242.83,287.92,305.97,11.68,27730,12146,630,56,F,CAN,BC,Naramata,24832,5
21705,"Porserud, Eva",30.1,61.17,132.7,141.13,172.12,215.2,267.45,310.42,327.42,12.5,29345,12952,665,59,F,SWE,others,Solna,24850,5
21706,"Eliasson, Inga-Lill",26.33,53.63,110.58,116.97,140.62,172.98,206.47,240.87,255.1,9.73,20990,8581,70,62,F,SWE,others,Molndal,24852,5
21718,"Kates, Linda",29.22,58.72,117.77,124.15,147.63,178.67,210.2,241.93,255.93,9.77,21142,8661,76,61,F,CAN,ON,Mississauga,24865,5
21735,"Rosati, Hasarun",28.65,58.52,122.08,128.63,153.73,186.82,221.12,253.4,267.65,10.22,23092,9707,117,62,F,CAN,ON,Toronto,24882,5
21742,"Strano, Maryanne",29.55,60.13,119.83,126.4,149.88,181.03,212.48,242.3,255.67,9.77,21089,8633,74,61,F,CAN,ON,Barrie,24890,5
21746,"Gudmundsdottir, Lilja A",28.28,56.98,116.68,123.53,149.08,182.82,220.78,261.0,279.5,10.67,24734,10588,43,66,F,ISL,others,Reykjavik,24894,5
21765,"Lew, Juanita",28.55,57.8,122.63,129.72,158.68,197.02,236.2,275.4,292.18,11.15,26373,11448,236,62,F,CAN,ON,Sarnia,24920,5
21768,"Whiteford, Carol L",31.57,63.35,130.43,137.83,166.02,204.9,242.88,281.38,299.47,11.43,27185,11855,252,62,F,CAN,ON,Rr 2 Lucan,24923,5
21783,"Robitaille, Lucette",30.87,63.97,131.95,139.45,168.32,207.65,246.07,281.73,297.47,11.35,26984,11751,246,62,F,CAN,QC,St-Eustache,24942,5
21788,"Hawken, Shelagh",28.18,57.82,118.13,124.35,148.95,181.7,216.7,251.57,266.93,10.18,22958,9633,113,61,F,CAN,AB,Calgary,24947,5
21796,"Dudar, Patricia",27.08,53.85,108.17,114.17,135.85,165.35,196.1,226.25,239.82,9.15,18034,6881,7,66,F,CAN,QC,Montreal,24955,5
21805,"Fraser, Wendy",30.67,61.63,123.83,130.65,154.82,187.98,223.28,255.83,271.68,10.37,23702,10028,146,60,F,CAN,ON,Ilderton,24964,5
21810,"Bolster, Terri",30.25,60.87,125.08,132.05,159.57,196.78,237.33,275.73,292.13,11.15,26369,11446,235,63,F,CAN,ON,Ottawa,24969,5
21814,"Hensman, Linda R.",29.5,59.0,120.52,127.43,152.3,185.43,220.35,254.37,269.32,10.28,23344,9838,129,62,F,CAN,NL,St. John's,24973,5
21816,"Spence, Lynne",30.63,61.35,122.9,129.48,152.98,185.62,219.67,253.23,268.45,10.25,23228,9772,25,67,F,CAN,BC,Surrey,24976,5
21823,"Tanaka, Chihiro",29.12,58.95,118.73,125.25,148.78,179.72,210.72,240.17,253.8,9.68,20750,8444,12,67,F,JPN,others,Chiba,24984,5
21855,"Gad, Lydia N.",27.45,55.67,114.32,120.77,144.63,176.68,209.93,241.28,254.87,9.73,20958,8560,13,65,F,DEN,others,Aabenraa,25019,5
21858,"Robinson, Gayle",29.4,59.13,122.33,129.13,155.87,189.8,224.32,257.83,272.3,10.4,23804,10089,30,66,F,CAN,BC,Surrey,25023,5
21859,"Brown, Audrey E.",30.62,61.72,125.93,132.72,159.92,195.83,232.2,268.63,284.07,10.85,25365,10937,204,62,F,CAN,ON,Oakville,25024,5
21862,"Kiyohara, Kimiko",31.95,64.0,132.57,140.48,169.57,241.92,284.0,339.08,359.2,13.72,30927,13798,327,62,F,JPN,others,Mitaka,25027,5
21866,"McMurray, Barb A.",29.15,58.28,117.62,124.13,147.77,180.08,213.98,246.7,261.27,9.97,22072,9163,91,61,F,CAN,ON,Mississauga,25032,5
21867,"Hackenbrook, Brenda M",29.72,61.65,127.65,134.73,162.62,200.0,238.68,276.45,293.08,11.18,26473,11496,239,61,F,CAN,AB,Red Deer,25033,5
21873,"Chafe, Ann",31.1,63.0,128.47,135.4,161.33,196.13,232.68,272.53,292.05,11.15,26356,11438,234,62,F,CAN,NL,St. John's,25042,5
21885,"Cousineau, Mary K",27.4,56.25,118.7,125.43,151.67,190.12,228.67,264.15,279.92,10.68,24798,10622,181,61,F,CAN,ON,Burlington,25056,5
21921,"Vickers, Alison E.",28.47,57.63,118.63,125.4,150.85,185.4,221.35,255.7,270.95,10.35,23587,9970,139,60,F,GER,others,Eislingen,25099,5
21927,"Jones, Linda D",33.0,65.45,130.75,137.92,164.23,200.22,238.7,280.3,298.5,11.4,27095,11811,67,65,F,CAN,ON,London,25106,5
21945,"Tindall, Billie Lou",31.77,64.48,128.55,135.53,161.67,196.52,232.97,267.07,283.35,10.82,25265,10880,202,64,F,CAN,AB,Calgary,25126,5
21948,"Jonas, Maya",32.5,63.67,126.27,133.08,160.1,195.07,234.3,277.15,295.58,11.28,26769,11643,1229,51,F,CAN,ON,Toronto,25129,5
21951,"Dafoe, Judith L",30.53,63.2,130.78,138.38,166.85,206.67,244.57,281.7,299.1,11.42,27149,11837,251,62,F,CAN,BC,Vancouver,25132,5
21954,"Fischer, Rose M",32.78,67.87,135.47,142.58,170.43,207.68,246.68,283.32,299.52,11.43,27195,11863,254,63,F,CAN,ON,Hamilton,25135,5
21958,"Glenn, Helen",28.18,58.43,127.83,134.82,163.87,201.8,240.43,277.47,293.53,11.2,26530,11529,240,60,F,CAN,QC,Dollard Des Ormeaux,25139,5
21963,"Mulrooney, Wanda",34.42,70.57,142.68,150.65,183.43,234.55,280.55,321.05,339.35,12.95,30090,13337,312,63,F,CAN,NS,Halifax,25144,5
21968,"Faught, Lynne",30.88,63.6,135.15,142.42,172.97,212.03,254.72,296.53,315.03,12.02,28484,12503,89,69,F,CAN,ON,Peterborough,25150,5
21969,"Williams, Elizabeth A",28.52,58.97,125.33,132.37,161.27,200.77,242.4,282.12,299.52,11.43,27194,11862,253,62,F,CAN,ON,Waterdown,25151,5
21982,"Walton, Lorraine M",31.4,64.87,133.3,141.0,174.75,220.97,273.25,324.75,346.38,13.22,30445,13523,100,66,F,CAN,MB,Winnipeg,25165,5
21985,"Wong, Ellen",30.03,60.37,121.22,127.77,152.62,185.87,220.57,253.22,267.7,10.22,23105,9714,118,62,F,CAN,BC,Richmond,25169,5
21988,"Eilerts De Haan, Carin G.",30.43,61.77,128.85,136.23,163.87,202.17,242.93,283.85,301.43,11.5,27373,11957,71,68,F,GBR,others,Gerrards Cross,25173,5
21989,"Bird, Ann F",30.77,61.82,126.25,133.35,159.2,195.58,236.07,277.82,298.52,11.4,27099,11814,68,69,F,CAN,ON,Grimsby,25174,5
21996,"Hall, Rhonda",31.75,65.7,131.62,139.07,166.63,203.97,241.58,277.45,293.12,11.18,26475,11497,60,66,F,CAN,ON,Waterloo,25183,5
22002,"Mcbride, Linda L",31.93,64.4,131.85,139.3,168.05,204.85,243.7,279.32,294.65,11.25,26687,11600,62,66,F,CAN,SK,Moose Jaw,25189,5
22016,"Hilts, Linda L",29.98,61.02,124.7,131.42,157.27,190.75,225.38,259.9,275.13,10.5,24168,10286,35,66,F,CAN,BC,Richmond,25205,5
22024,"Garavaglia, Marinella Bruna",34.87,74.93,177.97,188.17,227.92,282.45,332.25,382.88,405.17,15.47,31761,14264,119,65,F,SUI,others,Lugano (svizzera),25214,5
22025,"Broughton, Norah",27.65,56.22,113.68,119.78,142.95,176.83,215.85,256.3,273.25,10.43,23936,10153,455,56,F,CAN,ON,Ottawa,25215,5
22034,"Christie, Doreen C.",32.12,62.63,124.75,131.3,157.27,191.23,225.95,259.47,274.68,10.48,24119,10258,33,67,F,CAN,NS,Hd. Of St. Margaret's Bay,25226,5
22039,"Saito, Ryoko",29.77,61.03,125.0,132.02,157.33,194.97,231.62,265.52,279.73,10.68,24771,10610,4,70,F,JPN,others,Tokyo,25232,5
22046,"Cranston, Pat",33.73,67.03,135.08,142.32,170.05,207.12,246.63,286.57,303.78,11.6,27561,12055,74,66,F,CAN,ON,Lambton Shores,25239,5
22053,"Burgess Pevec, Jennifer",32.13,65.18,132.65,139.87,166.6,201.05,236.42,271.88,287.97,11.0,25845,11177,1882,45,F,CAN,QC,Pointe-Claire,25246,5
22079,"Avery, Rhonda-Marie C.",37.08,74.53,150.07,158.03,187.97,227.6,268.18,308.6,326.3,12.45,29275,12919,6268,35,F,CAN,ON,Barrie,25278,5
22457,"Signorella, Rita",25.72,52.88,112.72,119.7,147.38,188.27,235.45,272.5,287.17,10.97,25754,11134,1876,43,F,CAN,ON,Woodbridge,25716,5
23333,"Mcgarel, Sarah F",31.8,64.65,139.7,148.02,180.78,229.08,276.67,318.45,336.03,12.83,29877,13225,6421,30,F,GBR,others,Leatherhead,26641,5
23593,"Stapleton, Gillian",30.48,61.25,128.23,135.32,161.47,198.45,233.2,269.95,285.6,10.9,25561,11042,1157,53,F,AUS,others,Neutral Bay Nsw,26927,5
23596,"Carmody, Helen",30.48,61.23,128.23,135.32,161.47,198.45,233.18,269.95,285.6,10.9,25560,11041,1156,54,F,AUS,others,Mount Martha,26930,5
23955,"Hill, Jillian K.",23.37,47.03,96.63,102.12,122.17,148.62,176.37,204.12,216.55,8.27,11310,3087,2204,28,F,AUS,others,"St Leonards, Sydney",27304,5
23960,"Mobrige, Tathiana",32.13,66.82,141.67,149.47,180.95,221.77,262.23,299.3,315.12,12.03,28494,12509,6037,38,F,BRA,others,Sao Paulo,27311,5
23968,"Kenneally, Cathy",25.38,51.63,106.6,112.55,136.1,169.9,206.55,243.32,258.48,9.87,21604,8921,4509,30,F,IRL,others,Waterford,27319,5
24009,"Sangha, Balinder",28.78,60.08,146.33,154.63,188.33,240.02,283.5,331.82,351.27,13.4,30651,13637,6630,33,F,GBR,others,Washington,27365,5
24028,"Mills, Nikki",26.97,54.47,112.75,119.48,145.27,185.42,224.9,257.17,270.92,10.33,23584,9967,1726,41,F,GBR,others,"Builth Wells, Powys",27384,5
24390,"Loopstra, Ellen",31.53,65.72,136.95,144.68,178.2,227.22,283.57,338.35,361.33,13.78,30994,13833,1435,51,F,GBR,others,Downderry,27780,5
24418,"Peacock, Kerry",25.92,53.0,108.38,114.42,136.72,166.33,197.65,228.25,241.98,9.23,18490,7147,600,54,F,CAN,ON,Toronto,27811,5
24428,"O'Brien, Emily J.",30.67,64.62,137.27,145.15,176.3,219.73,261.42,302.1,319.17,12.18,28807,12672,6131,27,F,IRL,others,Dublin,27822,5
24585,"Gold Steinberg, Julie",32.53,65.68,133.92,141.27,168.67,207.82,250.53,290.87,307.58,11.73,27869,12207,273,61,F,CAN,MB,Winnipeg,27991,5
24821,"Roberts, Laura",27.27,54.98,115.8,122.42,151.23,189.82,227.0,262.63,277.43,10.58,24469,10445,1080,51,F,CAN,AB,Okotoks,28246,5
24823,"Dinneen, Sarah A.",28.43,56.32,119.12,125.28,152.05,187.97,224.68,259.72,273.57,10.45,23985,10180,4977,21,F,IRL,others,Galway,28248,5
24824,"Macrae, Cassie B.",23.3,47.73,99.57,104.98,126.52,155.95,186.5,217.7,231.15,8.82,15615,5515,3353,26,F,IRL,others,Dublin,28249,5
24874,"Burnside, Linda",30.57,63.83,143.07,151.58,193.52,250.5,305.62,357.93,377.22,14.4,31356,14046,1455,51,F,CAN,MB,Winnipeg,28304,5
24929,"Kwong Hing, Kailyn S.",27.73,54.97,109.23,115.12,136.27,164.25,193.68,223.67,236.83,9.03,17242,6459,3694,23,F,IRL,others,Dublin,28360,5
25092,"Nanni, Debora",28.0,54.75,110.35,116.6,140.1,175.03,218.1,292.1,329.3,12.57,29465,13011,2134,40,F,ITA,others,Chieti,28541,5
25209,"Trusted, Gretchen",27.77,56.15,114.65,121.28,145.58,178.72,214.35,249.88,265.3,10.13,22697,9494,1657,40,F,GBR,others,London,28670,5
25341,"Graci, Olivia",30.08,60.37,120.8,127.18,151.7,183.52,216.48,249.13,263.47,10.05,22415,9341,4661,31,F,CAN,ON,Toronto,28811,5
25689,"Bourdon, Melissa",24.57,48.38,97.2,102.38,121.32,146.17,171.07,195.57,206.35,7.88,8180,1595,1233,29,F,CAN,QC,Ile Bizard,29203,5
25979,"Loughran, Helen",31.42,63.13,130.0,137.38,167.32,210.17,254.4,297.38,315.82,12.05,28548,12537,6051,33,F,GBR,others,Cumbria,29519,5
26489,"Miner, Amelia J.",32.3,67.72,152.78,161.7,199.62,246.15,298.1,344.98,363.08,13.85,31036,13858,6733,25,F,CAN,ON,Toronto,30081,5
26491,"Tomioka, Aya",30.15,59.22,119.4,126.3,155.05,209.1,262.73,323.32,343.38,13.1,30292,13454,1401,52,F,JPN,others,Tokyo,30083,5
26492,"Randall, Karen",31.17,62.08,123.75,130.22,155.1,187.1,219.98,254.53,269.25,10.28,23334,9830,427,57,F,CAN,ON,Kitchener,30084,5
26504,"Jamieson, Kate N.",28.7,56.73,112.9,119.0,141.08,171.83,208.53,257.47,272.43,10.4,23820,10096,1739,46,F,CAN,ON,Toronto,30098,5
26505,"Gappasova, Olga",31.37,63.48,134.97,142.78,173.83,218.22,264.03,308.3,327.1,12.48,29326,12941,2126,47,F,CAN,ON,Oakville,30100,5
26506,"Edwards, Elske W.",33.72,73.4,158.35,166.75,205.67,250.62,294.82,335.08,352.32,13.45,30691,13656,104,65,F,CAN,ON,Thornbury,30101,5
26508,"Coombes, Patricia M.",33.32,69.02,146.32,154.3,187.98,234.18,285.85,336.85,357.98,13.67,30880,13769,1431,51,F,CAN,ON,Waterloo,30103,5
26510,"Arget, Maarika E.",34.55,71.9,147.28,155.4,189.27,234.35,276.7,315.57,332.35,12.68,29666,13111,6349,31,F,CAN,ON,Toronto,30105,5
26529,"Black, Kimberly J.",29.3,57.93,116.15,122.87,146.02,176.98,209.77,241.07,254.75,9.72,20937,8547,1518,44,F,CAN,ON,Waterloo,30124,5
26542,"Cranston, Susan D.",34.27,68.95,139.82,147.4,190.92,232.12,274.03,315.22,332.37,12.68,29667,13112,2146,47,F,CAN,ON,Waterloo,30137,5
26582,"Paliouras, Basilici",28.85,55.92,110.85,116.98,140.4,172.72,208.47,247.48,262.07,10.0,22178,9213,1620,41,F,CAN,ON,Toronto,30182,5
26621,"Cey, Christine",27.92,54.97,108.72,114.55,138.15,165.28,193.58,222.22,234.7,8.97,16626,6096,3576,35,F,CAN,AB,Edmonton,30225,5
26639,"Edwards, Jennifer J.",28.85,58.0,120.88,127.33,152.1,186.18,222.22,257.82,272.47,10.4,23823,10099,4940,38,F,CAN,ON,Kitchener,30247,5
26663,"Jollimore, Victoria R.",31.17,61.92,124.63,131.53,161.8,209.48,262.03,310.55,330.05,12.6,29518,13036,2139,41,F,CAN,NS,Shad Bay,30274,5
26668,"Kerker-Lutsch, Ingrid",33.38,68.92,143.4,151.3,181.17,222.57,263.92,302.73,320.35,12.23,28884,12719,2084,44,F,CAN,ON,Windsor,30279,5
26674,"Lam, Sally W. Y.",32.63,66.05,136.12,143.98,173.88,220.48,263.27,301.78,319.33,12.18,28814,12675,2087,46,F,CHN,others,Hong Kong,30285,5
26685,"Loughran, Jen L.",33.2,68.22,153.38,162.05,198.93,247.28,293.7,338.0,356.27,13.6,30828,13736,6678,28,F,CAN,ON,Arthur,30297,5
26686,"Mackenzie, Jennifer L.",35.88,70.48,140.55,147.93,176.25,217.98,257.0,292.77,308.65,11.78,27970,12252,2017,43,F,CAN,BC,Vancouver,30300,5
26705,"Roth, Kelly R.",37.47,71.2,144.35,152.35,184.47,227.43,273.83,319.53,338.8,12.93,30047,13312,2166,45,F,CAN,ON,Waterloo,30324,5
26706,"Rothwell, Emily C.",32.25,66.38,141.37,149.13,182.48,227.77,275.75,325.48,343.92,13.13,30329,13468,6542,28,F,CAN,ON,Toronto,30325,5
26732,"Ward, Rosanne B.",34.28,68.95,139.8,147.4,190.92,228.25,266.48,304.02,321.08,12.25,28940,12749,2096,45,F,CAN,ON,Mississauga,30352,5
26813,"Kucyla, Brandie L.",29.97,59.97,120.88,127.35,152.4,184.58,216.17,248.27,262.38,10.02,22241,9240,4622,36,F,CAN,ON,Waterloo,30443,5
27749,"Maguire, Sinead A.",31.68,65.5,141.57,149.88,187.72,231.63,279.92,324.33,342.83,13.08,30271,13442,6533,26,F,IRL,others,Dublin,31481,5
27753,"Hamlett, Alison E.",26.48,51.83,101.42,106.8,126.75,154.45,183.08,212.1,224.28,8.57,13686,4398,764,41,F,GBR,others,London,31485,5
27786,"McDonnell, Suzanne",28.4,56.03,115.98,122.85,148.78,184.52,220.82,257.47,273.12,10.43,23916,10146,4959,31,F,IRL,others,Dublin,31523,5
28098,"Tolkien, Harriet F.",27.97,55.82,111.1,117.17,138.77,167.18,197.85,228.68,242.35,9.25,18553,7186,3944,24,F,GBR,others,London,31873,5
28183,"Griffith, Carol A.",28.35,56.82,115.38,121.98,146.38,183.65,219.67,258.23,276.1,10.53,24296,10353,1066,52,F,BER,others,Warwick,31963,5
28201,"Hood, Maureen M.",31.82,66.23,136.63,144.45,173.87,216.25,261.87,313.95,331.78,12.67,29631,13093,2141,48,F,SUI,others,Coppet,31982,5
28353,"Carey Psutka, Patricia E",32.83,66.68,138.53,146.72,178.05,219.9,265.1,309.55,329.05,12.57,29450,13004,301,60,F,CAN,ON,Toronto,32151,5
28404,"Nyimbo, Anna H",30.05,58.25,113.2,119.17,141.0,168.83,196.6,225.07,237.53,9.07,17425,6548,1170,43,F,TAN,others,Dar Es Salaam,32207,5
28428,"Roach, Candace T",32.3,63.98,132.28,139.87,170.77,210.25,254.63,303.63,325.58,12.43,29237,12897,6257,33,F,BER,others,Hamilton,32232,5
28431,"Deveaux, Youlanda D.",29.17,57.27,113.93,119.85,142.3,172.82,204.33,234.03,246.97,9.43,19488,7731,1280,49,F,BAH,others,Nassau,32235,5
28555,"McGinnis, Nicole L.",29.08,59.68,125.0,132.05,159.0,197.47,237.83,277.87,294.75,11.25,26703,11609,5599,26,F,CAN,AB,Fort Mcmurray,32369,5
28682,"Demarco, Patty",27.07,53.95,114.28,121.68,147.98,183.4,221.58,257.95,273.9,10.45,24027,10204,1753,49,F,CAN,ON,Toronto,32504,5
28835,"Norton, Audrey F",30.07,60.47,124.55,131.12,158.67,194.25,229.85,263.32,278.3,10.62,24573,10498,1791,47,F,CAN,NS,Bedford,32678,5
28876,"Hynes, Tammy C",33.15,67.52,138.07,146.32,177.77,218.18,258.5,296.07,312.23,11.92,28271,12390,2038,40,F,CAN,ON,Kitchener,32722,5
28974,"Gushue, Nicole",39.2,74.2,150.18,157.3,187.53,229.02,294.38,391.0,416.55,15.73,31826,14310,2330,43,F,CAN,NS,Tusket,32832,5
28990,"Lavenir, Caroline M",31.38,66.08,139.9,147.28,179.23,218.12,260.87,301.6,318.5,12.15,28743,12632,2083,49,F,GBR,others,St Albans,32851,5
